date,site,ndvi_mean,ndvi_stdDev,ndvi_count,evi_mean,evi_stdDev,evi_count,ndwi_mean,ndwi_stdDev,ndwi_count,fapar_mean,fapar_stdDev,fapar_count
2022-08-26,project,0.16321256902167927,0.04236365811525285,910,0.12183342691236544,0.03112589017285042,910,-0.3081087772713501,0.02888764469254571,910,0.2059089770777504,0.05344599107820431,910
2022-08-31,project,0.156486060450885,0.04418296644712986,910,0.11554956139759617,0.03202210480492565,910,-0.29628601045931513,0.02972306657111289,910,0.19742281386483634,0.055741230469699164,910
2022-09-03,project,0.08494644596669076,0.03787684189556448,476,0.13652694225272125,0.18491675173700245,476,-0.16713548022163685,0.08376921584212334,476,0.10716843623157715,0.047785423735444435,476
2022-09-05,project,0.1798779502585134,0.044564167639918724,371,0.11711727368145321,0.027825868149887207,371,-0.29039806025227305,0.03518257962494484,371,0.22693402204614052,0.0562221538945211,371
2022-09-08,project,0.15137659248240237,0.04415990005933935,910,0.10796621734243028,0.029713738761233406,910,-0.30829025555709494,0.03094495273310898,910,0.19097670907579894,0.05571212991486201,910
2022-09-10,project,0.14867948102650014,0.04515491279918481,910,0.11054921322012559,0.03159058277231906,910,-0.3004944104020017,0.031936436929744044,910,0.1875740332630325,0.05696743798745099,910
2022-09-13,project,0.15265411075248211,0.04515020889312055,910,0.10960265451672595,0.030477770559079315,910,-0.31451641324859964,0.03217615285794943,910,0.19258842612533142,0.056961503539561,910
2022-09-13,project,0.15264046487629424,0.04581029362868881,910,0.10930597010493208,0.030822514767036107,910,-0.315043794021508,0.032862574276371875,910,0.19257121048793305,0.05779426644195474,910
2022-09-18,project,0.1385743012885119,0.04045654958791975,910,0.09902014675233468,0.027320810893266493,910,-0.29456820807938366,0.02948962777914238,910,0.17482533850558657,0.051039982960119155,910
2022-09-20,project,0.1404842046008143,0.03806321554162415,910,0.10553117100877615,0.027323121611282496,910,-0.2865378217026393,0.027352117026507666,910,0.1772348725243871,0.04802055272731407,910
2022-09-23,project,0.1415577268593943,0.038580418877198666,910,0.10364613637039628,0.02657210699118676,910,-0.29658882288087446,0.027880698925774213,910,0.17858922820581152,0.048673056455476774,910
2022-09-25,project,0.12795742098396665,0.03690537689095345,910,0.09349820337688976,0.025427767388282545,910,-0.2814748923400607,0.026972197522393583,910,0.16143108231337233,0.04655982348562747,910
2022-09-30,project,0.1312603723953203,0.032611490679542714,910,0.09708170104916995,0.02242435470007897,910,-0.2893139293291152,0.02611817011815857,910,0.165598085813936,0.04114265664131205,910
2022-10-03,project,0.14060980066162998,0.03092765225397897,910,0.09821874846629235,0.02156303798171977,910,-0.3057789758206409,0.02536852234070035,910,0.1773933245147126,0.039018326083619714,910
2022-10-05,project,0.1336444973965539,0.026013100644692696,910,0.0952897725175309,0.01793614570676354,910,-0.29480657059693677,0.02275086112122319,910,0.16860589791549244,0.03281812777334513,910
2022-10-10,project,0.12137466549757703,0.029469439199864517,801,0.09092583066907907,0.01571831677752437,801,-0.27670636537745974,0.05616824157156772,801,0.1531262779917431,0.03717864449454969,801
2022-10-13,project,0.12230535661520552,0.020029341089872116,910,0.08590874185373751,0.013890688641866503,910,-0.2866841629706382,0.01964269047068248,910,0.1543004379057433,0.02526901671898093,910
2022-10-15,project,0.12504320753375192,0.02196139931577264,910,0.08638869545744862,0.014179001785245922,910,-0.29531259821860995,0.02176937375756526,910,0.15775451062458154,0.02770650137678022,910
2022-10-23,project,0.11419203303075703,0.018203456180782215,910,0.08037627657409277,0.01233549887165398,910,-0.28298190900515646,0.01936595500260364,910,0.1440646688716031,0.022965480317675004,910
2022-10-30,project,0.12927792073651487,0.02017180899386492,910,0.08872185651001407,0.013154360348845835,910,-0.3094255474287609,0.024370280244451408,910,0.16309702480118743,0.025448754226659293,910
2022-11-04,project,0.12056921676480546,0.015627264747648428,910,0.0843988856351907,0.010279061031944882,910,-0.2921286280763596,0.019069370312911553,910,0.15211012387047865,0.019715357205631976,910
2022-11-07,project,0.11779996430254401,0.015107259372622759,910,0.08111107576752304,0.010028735667336613,910,-0.29070595127617915,0.01859884399212931,910,0.1486164349640897,0.019059318424500343,910
2022-11-17,project,0.1141717314510604,0.014784695781697735,910,0.07702633101247927,0.010175381140099141,910,-0.28619695632472464,0.018783735605968577,910,0.14403905639865772,0.018652372198190957,910
2022-11-19,project,0.12484170711498961,0.014429457449352598,910,0.08820028195190754,0.010272258278722123,910,-0.2926413794836744,0.019148908274642006,910,0.15750029769627114,0.01820420351810251,910
2022-11-24,project,0.11388000497181562,0.015099503998277518,910,0.07791035883899802,0.009924760442668632,910,-0.29100937194419574,0.02044908039099097,910,0.1436710142724426,0.019049534244226875,910
2022-11-27,project,0.11063069451973022,0.012988773564155575,910,0.08309770912322607,0.009552867456575798,910,-0.273105837951705,0.017018608523063368,910,0.1395716842060917,0.016386636728539496,910
2022-12-17,project,0.06249216161268883,0.01588205154507703,910,0.08263519591874575,0.015973059595169172,910,-0.14551837187894043,0.03280452706038669,910,0.0788401110905682,0.02003679622926958,910
2022-12-22,project,0.05667310022890774,0.012891356560536646,910,0.08464900147349845,0.019159218442643157,910,-0.12786366732730356,0.020578339213050714,910,0.07149878324879008,0.01626373543677308,910
2022-12-24,project,0.0736485455722426,0.01488752581929891,910,0.07965456687255734,0.014962630828194738,910,-0.18015009206958282,0.03430189058118767,910,0.09291500509394134,0.018782102573627148,910
2022-12-27,project,0.09688560298734082,0.012863056164450938,910,0.08352900926356052,0.010694915572771278,910,-0.2388744807532355,0.031535838888730454,910,0.1222308767288291,0.016228031657071876,910
2023-01-06,project,0.10816458850258523,0.011218052861751366,910,0.08080944326643862,0.010053718933393567,910,-0.2671251132196646,0.014003197583863173,910,0.13646044485486153,0.014152695490387454,910
2023-01-11,project,0.11349625314109807,0.016109679819542796,910,0.07810081116132703,0.009590992136413325,910,-0.29633173770859506,0.022648910447026327,910,0.14318687296280935,0.020323972060334428,910
2023-01-16,project,0.06736915889649912,0.014342794387149372,910,0.07982534649647713,0.012982066444343266,910,-0.16630053076226564,0.035018654421699096,910,0.08499293086382316,0.018094869398828786,910
2023-01-28,project,0.101332281284515,0.01596124019605657,910,0.08617940629128312,0.010163543307437076,910,-0.24916622156150145,0.03670139126536689,910,0.12784080606854434,0.020136700631344446,910
2023-02-15,project,0.11488668992216391,0.014835993341667448,910,0.07822329627302646,0.008464458087564086,910,-0.3008780482512685,0.02147834159165184,910,0.14494104800580218,0.018717089199847825,910
2023-02-22,project,0.11413043020277616,0.014735041355616879,910,0.08022362125860366,0.007984700863695769,910,-0.29646642610206697,0.023290337578747777,910,0.14398695074382245,0.018589728174245645,910
2023-02-27,project,0.11259396777643979,0.011928878475916204,910,0.08376781431603446,0.0074603260955530895,910,-0.2807513315378914,0.018615769884785128,910,0.14204854974675668,0.015049473085215698,910
2023-03-04,project,0.11292981695279672,0.011853337402833376,910,0.08243724180565011,0.006973150094120686,910,-0.2852060865101659,0.017840373385628747,910,0.14247225706764827,0.014954170467415212,910
2023-03-07,project,0.10813483030956375,0.01366394908537323,910,0.07363478014106663,0.00749865755308409,910,-0.2986532510583209,0.021651745756815156,910,0.13642290191854547,0.017238438166108053,910
2023-03-27,project,0.09890043022644877,0.012809080589762604,910,0.07326141788371669,0.008458256253037803,910,-0.2725403973342241,0.020142190358896552,910,0.12477278277368768,0.016159936072046417,910
2023-05-13,project,0.10489725940346319,0.024147632891804983,910,0.0789219973229095,0.01587356734231412,910,-0.27161885596341057,0.030102530006012755,910,0.13233838246340904,0.030464653656301213,910
2023-05-16,project,0.10293810262736756,0.018929105018307527,910,0.07875851171991069,0.013207356273676123,910,-0.2581895717276121,0.019657991591258882,910,0.12986671027468694,0.023880958891096097,910
2023-05-26,project,0.11312346907413467,0.035494601038796744,910,0.08192633145949493,0.024199348316155844,910,-0.2846321269835666,0.03641204703147406,910,0.1427165685839287,0.044779988670544835,910
2023-05-28,project,0.11083026979686086,0.030977068562617532,910,0.0878216562346394,0.023818731399658052,910,-0.26002731434755433,0.030534692853724166,910,0.1398234683757197,0.03908066969859848,910
2023-06-07,project,0.12180693863585218,0.03505191909239276,910,0.09790159976664345,0.026987136320714686,910,-0.27139020166020955,0.03210188012530723,910,0.15367163378299076,0.04422150112696338,910
2023-06-10,project,0.11159413885115708,0.03430082121134177,907,0.08897498415211626,0.025920015849212382,907,-0.2705041061957591,0.030905884074737627,907,0.1407871655746198,0.04327391604022958,907
2023-06-12,project,0.11592685184738798,0.03675685561644074,910,0.09028574576446206,0.02713199787109365,910,-0.27226048006890696,0.03505114291184797,910,0.14625331629066451,0.04637244904570178,910
2023-06-15,project,0.11333963651021196,0.038751693156182335,910,0.08316507091787308,0.0263187430853615,910,-0.2805659273389814,0.03807575326042163,910,0.1429892854212833,0.0488891360858405,910
